FECHA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN_SITIO_ACCIDENTE,CANT_MUERTOS_EN_SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_NUMERICA(24h),ACCIDENTE_FATAL,HORA_NUMERICA,GRAVEDAD_ENC
2019-06-26,16:40:00,Solo daños,Choque,CL 48 CR 26,1.0,0.0,1,2019,6,,16,0,16,2
2019-06-26,17:30:00,Solo daños,Choque,CL 30 CR 21,1.0,0.0,1,2019,6,,17,0,17,2
2019-06-26,17:35:00,Solo daños,Choque,CL 70 CR 45,1.0,0.0,1,2019,6,,17,0,17,2
2019-06-26,18:15:00,Con heridos,Choque,CL 10 CR 7,1.0,0.0,1,2019,6,,18,0,18,0
2019-06-26,19:20:00,Con heridos,Choque,CL 45B CR 7G,1.0,0.0,1,2019,6,,19,0,19,0
2019-06-26,09:25:00,Con heridos,Choque,CL 76 CR 7C,1.0,0.0,1,2019,6,,9,0,9,0
2019-06-26,10:20:00,Solo daños,Choque,VIA GALAPA 300 MTRS DESPUES DEL PUENTE,1.0,0.0,1,2019,6,,10,0,10,2
2019-06-26,10:30:00,Con heridos,Atropello,CL 30 CR 20,1.0,0.0,1,2019,6,,10,0,10,0
2019-06-26,12:30:00,Con heridos,Choque,CL 61 CR 21B,1.0,0.0,1,2019,6,,12,0,12,0
2019-06-26,12:40:00,Solo daños,Choque,CR 53 74 99,1.0,0.0,1,2019,6,,12,0,12,2
2019-06-26,12:43:00,Solo daños,Choque,CR 46 CL 82 Y 84,1.0,0.0,1,2019,6,,12,0,12,2
2019-06-27,13:15:00,Solo daños,Choque,CR 20B CL 63,1.0,0.0,1,2019,6,,13,0,13,2
2019-06-27,15:40:00,Solo daños,Choque,CR 21 60 13,1.0,0.0,1,2019,6,,15,0,15,2
2019-06-27,15:40:00,Solo daños,Choque,VIA 40 CL 75,1.0,0.0,1,2019,6,,15,0,15,2
2019-06-27,15:50:00,Solo daños,Choque,CR 37 72 61,1.0,0.0,1,2019,6,,15,0,15,2
2019-06-27,16:00:00,Con heridos,Choque,CR 74 CL 81,1.0,0.0,1,2019,6,,16,0,16,0
2019-06-27,17:40:00,Con heridos,Choque,CL 41 CR 7C,1.0,0.0,1,2019,6,,17,0,17,0
2019-06-27,06:00:00,Con heridos,Caida Ocupante,CL 44 38 29,1.0,0.0,1,2019,6,,6,0,6,0
2019-06-27,06:50:00,Con heridos,Choque,CR 31 CL 44,1.0,0.0,1,2019,6,,6,0,6,0
2019-06-27,07:15:00,Solo daños,Choque,CL 30 3E 164,1.0,0.0,1,2019,6,,7,0,7,2
2019-06-27,20:02:00,Solo daños,Choque,CL 81 CR 66,1.0,0.0,1,2019,6,,20,0,20,2
2019-06-27,20:10:00,Con heridos,Choque,CL 76 CR 51B,1.0,0.0,1,2019,6,,20,0,20,0
2019-06-27,08:30:00,Con heridos,Choque,CL 68 FRENTE 43 55,1.0,0.0,1,2019,6,,8,0,8,0
2019-06-27,09:00:00,Solo daños,Choque,CR 41 CL 47 Y 48,1.0,0.0,1,2019,6,,9,0,9,2
2019-06-27,21:00:00,Con heridos,Choque,CL 110 CR 31,3.0,0.0,1,2019,6,,21,0,21,0
2019-06-27,09:15:00,Solo daños,Choque,CR 8 CL 10,1.0,0.0,1,2019,6,,9,0,9,2
2019-06-27,22:00:00,Solo daños,Choque,CL 71 CR 34,1.0,0.0,1,2019,6,,22,0,22,2
2019-06-27,22:10:00,Solo daños,Choque,VIA 40 FRENTE AL 98 21,1.0,0.0,1,2019,6,,22,0,22,2
2019-06-27,10:20:00,Solo daños,Choque,CR 44 43 155,1.0,0.0,1,2019,6,,10,0,10,2
2019-06-27,12:15:00,Solo daños,Choque,CL 86 CR 75B,1.0,0.0,1,2019,6,,12,0,12,2
2019-06-28,17:00:00,Solo daños,Choque,CL 110 CR 36 64,1.0,0.0,1,2019,6,,17,0,17,2
2019-06-28,17:00:00,Solo daños,Choque,CR 8 DIAG 5,1.0,0.0,1,2019,6,,17,0,17,2
2019-06-28,17:30:00,Solo daños,Choque,CR 44 CL 34,1.0,0.0,1,2019,6,,17,0,17,2
2019-06-28,18:20:00,Solo daños,Choque,CR 58 CL 86,1.0,0.0,1,2019,6,,18,0,18,2
2019-06-28,18:30:00,Con heridos,Atropello,CL 110 CR 51B 52,1.0,0.0,1,2019,6,,18,0,18,0
2019-06-28,18:45:00,Con muertos,Choque,CL 30 CR 43,4.0,1.0,1,2019,6,,18,1,18,1
2019-06-28,07:35:00,Con heridos,Choque,CR 42H 82 155,2.0,0.0,1,2019,6,,7,0,7,0
2019-06-28,08:10:00,Solo daños,Choque,VIA 40 FRENTE 71 197,1.0,0.0,1,2019,6,,8,0,8,2
2019-06-28,09:00:00,Solo daños,Choque,CR 38 CL 35,1.0,0.0,1,2019,6,,9,0,9,2
2019-06-28,21:00:00,Con heridos,Choque,CR 10B CL 51,1.0,0.0,1,2019,6,,21,0,21,0
2019-06-28,09:10:00,Solo daños,Choque,CRA 20 CALLE 31,1.0,0.0,1,2019,6,,9,0,9,2
2019-06-28,09:20:00,Solo daños,Choque,CR 38 CL 41,1.0,0.0,1,2019,6,,9,0,9,2
2019-06-28,21:30:00,Solo daños,Choque,AV CIRCUNVALAR CR 15 SUR,1.0,0.0,1,2019,6,,21,0,21,2
2019-06-28,21:30:00,Solo daños,Choque,CL 30 CR 21,1.0,0.0,1,2019,6,,21,0,21,2
2019-06-28,10:00:00,Solo daños,Choque,CL 30 CR 10,1.0,0.0,1,2019,6,,10,0,10,2
2019-06-28,10:05:00,Solo daños,Choque,CL 98 CR 52,1.0,0.0,1,2019,6,,10,0,10,2
2019-06-28,22:20:00,Solo daños,Choque,CR 43 CL 80 169,1.0,0.0,1,2019,6,,22,0,22,2
2019-06-28,23:00:00,Solo daños,Choque,CL 45 CR 7,1.0,0.0,1,2019,6,,23,0,23,2
2019-06-28,11:30:00,Solo daños,Choque,CR 58 75 21,1.0,0.0,1,2019,6,,11,0,11,2
2019-06-28,12:10:00,Solo daños,Choque,CL 30 CR 6 Y 8,1.0,0.0,1,2019,6,,12,0,12,2
2019-06-29,13:00:00,Solo daños,Choque,CL 41B 1F 116,1.0,0.0,1,2019,6,,13,0,13,2
2019-06-29,13:00:00,Solo daños,Choque,CR 43 CL 80,1.0,0.0,1,2019,6,,13,0,13,2
2019-06-29,15:10:00,Con heridos,Choque,CR 21 CL 47,1.0,0.0,1,2019,6,,15,0,15,0
2019-06-29,15:20:00,Solo daños,Choque,CR 50 CL 61,1.0,0.0,1,2019,6,,15,0,15,2
2019-06-29,15:25:00,Solo daños,Choque,CL 110 CR 3 SUR,1.0,0.0,1,2019,6,,15,0,15,2
2019-06-29,15:30:00,Solo daños,Choque,VIA 40 CL 62 174,1.0,0.0,1,2019,6,,15,0,15,2
2019-06-29,16:50:00,Solo daños,Choque,CR 15 CL 6,1.0,0.0,1,2019,6,,16,0,16,2
2019-06-29,05:10:00,Con heridos,Choque,CR 46 CL 92 Y 93,1.0,0.0,1,2019,6,,5,0,5,0
2019-06-29,20:20:00,Con heridos,Choque,CR 26C7 74C 41,1.0,0.0,1,2019,6,,20,0,20,0
2019-06-29,09:20:00,Solo daños,Choque,CL 47C CR 22,1.0,0.0,1,2019,6,,9,0,9,2
2019-06-29,09:55:00,Con heridos,Choque,CL 44 36 120,1.0,0.0,1,2019,6,,9,0,9,0
2019-06-29,10:00:00,Solo daños,Choque,CL 19 CR 2B,1.0,0.0,1,2019,6,,10,0,10,2
2019-06-29,10:05:00,Con heridos,Atropello,CL 47C CR 22,1.0,0.0,1,2019,6,,10,0,10,0
2019-06-29,10:10:00,Solo daños,Choque,CL 100 CR 44,1.0,0.0,1,2019,6,,10,0,10,2
2019-06-29,22:20:00,Con muertos,Choque,CR 14 CL 45F,1.0,1.0,1,2019,6,,22,1,22,1
2019-06-29,10:51:00,Solo daños,Choque,CIRCUNVALAR CR 24,1.0,0.0,1,2019,6,,10,0,10,2
2019-06-29,12:50:00,Solo daños,Choque,CL 17 CR 18,1.0,0.0,1,2019,6,,12,0,12,2
2019-06-30,06:30:00,Con heridos,Choque,CL 50 CR 33,1.0,0.0,1,2019,6,,6,0,6,0
2019-06-30,08:50:00,Solo daños,Choque,CR 33 CL 54,1.0,0.0,1,2019,6,,8,0,8,2
2019-06-30,21:40:00,Solo daños,Choque,CL 17 CR 8,1.0,0.0,1,2019,6,,21,0,21,2
2019-06-30,22:20:00,Solo daños,Choque,CR 54 46 03,1.0,0.0,1,2019,6,,22,0,22,2
2019-06-30,23:45:00,Con heridos,Choque,CR 9 131 30,1.0,0.0,1,2019,6,,23,0,23,0
2019-07-01,13:10:00,Solo daños,Choque,CR 44B CL 59 89,1.0,0.0,1,2019,7,,13,0,13,2
2019-07-01,03:00:00,Con heridos,Choque,CR 26C 7 75B 84,1.0,0.0,1,2019,7,,3,0,3,0
2019-07-01,03:20:00,Con muertos,Atropello,CL 110 CR 6,1.0,1.0,1,2019,7,,3,1,3,1
2019-07-01,03:21:00,Con muertos,Otro,VIA 40 CL 67,1.0,1.0,1,2019,7,,3,1,3,1
2019-07-01,17:00:00,Con heridos,Choque,CORDIALIDAD FRENTE ULTRACEM,1.0,0.0,1,2019,7,,17,0,17,0
2019-07-01,18:00:00,Con heridos,Atropello,CR 9  DIAG 5,1.0,0.0,1,2019,7,,18,0,18,0
2019-07-01,22:10:00,Con heridos,Choque,AV CORDIALIDAD KM 1 VIA GALAPA,3.0,0.0,1,2019,7,,22,0,22,0
2019-07-01,12:40:00,Con heridos,Atropello,CL 30 CR 2B,2.0,0.0,1,2019,7,,12,0,12,0
2019-07-02,13:20:00,Solo daños,Choque,CL 72C CR 27,1.0,0.0,1,2019,7,,13,0,13,2
2019-07-02,13:30:00,Solo daños,Choque,CL 86 CR 65,1.0,0.0,1,2019,7,,13,0,13,2
2019-07-02,15:00:00,Solo daños,Choque,CL 43 31 90,1.0,0.0,1,2019,7,,15,0,15,2
2019-07-02,16:40:00,Solo daños,Choque,CR 44 34 64,1.0,0.0,1,2019,7,,16,0,16,2
2019-07-02,17:30:00,Solo daños,Choque,AV CIRCUNVALAR CR 13,1.0,0.0,1,2019,7,,17,0,17,2
2019-07-02,17:40:00,Solo daños,Choque,CL 31 CR 6B,1.0,0.0,1,2019,7,,17,0,17,2
2019-07-02,06:40:00,Solo daños,Choque,CR 53 CL 110,1.0,0.0,1,2019,7,,6,0,6,2
2019-07-02,18:50:00,Solo daños,Choque,CR 43 CL 99,1.0,0.0,1,2019,7,,18,0,18,2
2019-07-02,07:20:00,Con heridos,Choque,CL 19 CR 7,2.0,0.0,1,2019,7,,7,0,7,0
2019-07-02,07:30:00,Solo daños,Choque,CL 38C CR 20,1.0,0.0,1,2019,7,,7,0,7,2
2019-07-02,19:30:00,Solo daños,Choque,CL 19 CR 1F,1.0,0.0,1,2019,7,,19,0,19,2
2019-07-02,19:30:00,Solo daños,Choque,CL 19 CR 4B,1.0,0.0,1,2019,7,,19,0,19,2
2019-07-02,19:40:00,Solo daños,Choque,CL 19 CR 10,1.0,0.0,1,2019,7,,19,0,19,2
2019-07-02,21:00:00,Con heridos,Choque,CL 96 CR 3A,1.0,0.0,1,2019,7,,21,0,21,0
2019-07-02,09:20:00,Solo daños,Choque,CR 38 CL 110,1.0,0.0,1,2019,7,,9,0,9,2
2019-07-02,10:00:00,Solo daños,Choque,AV CIRCUNVALAR CR 14,1.0,0.0,1,2019,7,,10,0,10,2
2019-07-02,10:40:00,Solo daños,Choque,CR 45B CL 94,1.0,0.0,1,2019,7,,10,0,10,2
2019-07-02,11:10:00,Solo daños,Choque,VIA 40 CL 45,1.0,0.0,1,2019,7,,11,0,11,2
2019-07-02,12:00:00,Solo daños,Choque,CL 76 43 15,1.0,0.0,1,2019,7,,12,0,12,2
2019-07-02,12:09:00,Solo daños,Choque,CL 30 CR 8,1.0,0.0,1,2019,7,,12,0,12,2
2019-07-03,13:05:00,Solo daños,Choque,CL 45 CR 8C,1.0,0.0,1,2019,7,,13,0,13,2
2019-07-03,13:30:00,Solo daños,Choque,CL 17 CR 8,1.0,0.0,1,2019,7,,13,0,13,2
2019-07-03,15:30:00,Solo daños,Choque,CL 30 CR 4,1.0,0.0,1,2019,7,,15,0,15,2
2019-07-03,17:15:00,Solo daños,Choque,CR 30 CL 6,1.0,0.0,1,2019,7,,17,0,17,2
2019-07-03,17:20:00,Solo daños,Choque,CL 45 CR 18,1.0,0.0,1,2019,7,,17,0,17,2
2019-07-03,17:50:00,Solo daños,Choque,CL 98 CR 52,1.0,0.0,1,2019,7,,17,0,17,2
2019-07-03,19:20:00,Solo daños,Choque,CL 68B 31 99,1.0,0.0,1,2019,7,,19,0,19,2
2019-07-03,07:30:00,Solo daños,Choque,CR 38 CL 80B,1.0,0.0,1,2019,7,,7,0,7,2
2019-07-03,19:30:00,Solo daños,Choque,AV CIRCUNVALAR CR 38,1.0,0.0,1,2019,7,,19,0,19,2
2019-07-03,08:10:00,Solo daños,Choque,CL 85 CR 78D,1.0,0.0,1,2019,7,,8,0,8,2
2019-07-03,08:40:00,Con heridos,Choque,CL 30 CR 1,2.0,0.0,1,2019,7,,8,0,8,0
2019-07-03,08:40:00,Solo daños,Choque,CL 45 CR 20,1.0,0.0,1,2019,7,,8,0,8,2
2019-07-03,08:50:00,Solo daños,Choque,CL 26 CR 12,1.0,0.0,1,2019,7,,8,0,8,2
2019-07-03,09:00:00,Solo daños,Choque,CR 38 CL 118,1.0,0.0,1,2019,7,,9,0,9,2
2019-07-03,10:40:00,Solo daños,Choque,CL 19 CR 1E,1.0,0.0,1,2019,7,,10,0,10,2
2019-07-03,11:35:00,Solo daños,Choque,CR 14 CL 35B,1.0,0.0,1,2019,7,,11,0,11,2
2019-07-03,00:10:00,Solo daños,Choque,CR 51B CL 84,1.0,0.0,1,2019,7,,0,0,0,2
2019-07-04,13:20:00,Solo daños,Choque,CR 6BCL 33,1.0,0.0,1,2019,7,,13,0,13,2
2019-07-04,13:40:00,Solo daños,Choque,CALLE 30 CRA 4,1.0,0.0,1,2019,7,,13,0,13,2
2019-07-04,14:20:00,Solo daños,Choque,CL 30 CR 21,1.0,0.0,1,2019,7,,14,0,14,2
2019-07-04,14:20:00,Solo daños,Choque,CL 93 CR 47,1.0,0.0,1,2019,7,,14,0,14,2
2019-07-04,15:00:00,Solo daños,Choque,CR 51B CL 96 Y 93,1.0,0.0,1,2019,7,,15,0,15,2
2019-07-04,05:00:00,Solo daños,Choque,CL 45 CR 1E,1.0,0.0,1,2019,7,,5,0,5,2
2019-07-04,17:00:00,Con heridos,Atropello,CR 41 CL 44 22,1.0,0.0,1,2019,7,,17,0,17,0
2019-07-04,18:30:00,Solo daños,Choque,CR 19 CL 46,1.0,0.0,1,2019,7,,18,0,18,2
2019-07-04,07:00:00,Solo daños,Choque,CR 59B CL 86,1.0,0.0,1,2019,7,,7,0,7,2
2019-07-04,07:05:00,Solo daños,Choque,VIA 40 CL 85,1.0,0.0,1,2019,7,,7,0,7,2
2019-07-04,12:30:00,Solo daños,Choque,CR 41 45 49,1.0,0.0,1,2019,7,,12,0,12,2
2019-07-05,13:40:00,Con heridos,Choque,CL 83 CR 41D,1.0,0.0,1,2019,7,,13,0,13,0
2019-07-05,14:30:00,Con heridos,Choque,CL 110 CR 9G,3.0,0.0,1,2019,7,,14,0,14,0
2019-07-05,14:40:00,Solo daños,Choque,CL 82 CR 57,1.0,0.0,1,2019,7,,14,0,14,2
2019-07-05,15:05:00,Solo daños,Choque,AV CIRCUNVALAR CR 6,1.0,0.0,1,2019,7,,15,0,15,2
2019-07-05,17:00:00,Solo daños,Choque,CL 86 CR 27,1.0,0.0,1,2019,7,,17,0,17,2
2019-07-05,18:30:00,Solo daños,Choque,CL 72 CR 47,1.0,0.0,1,2019,7,,18,0,18,2
2019-07-05,18:40:00,Solo daños,Choque,CL 70 FRENTE AL 43 27,1.0,0.0,1,2019,7,,18,0,18,2
2019-07-05,18:45:00,Solo daños,Choque,CL 69 CR 47 35,1.0,0.0,1,2019,7,,18,0,18,2
2019-07-05,19:00:00,Solo daños,Choque,CL 99 CR 57,1.0,0.0,1,2019,7,,19,0,19,2
2019-07-05,08:00:00,Solo daños,Choque,AV CIRCUNVALAR CL 46,1.0,0.0,1,2019,7,,8,0,8,2
2019-07-05,20:15:00,Con heridos,Choque,CL 72 CR 39,1.0,0.0,1,2019,7,,20,0,20,0
2019-07-05,20:30:00,Solo daños,Choque,CALLE 47D CRA 32,1.0,0.0,1,2019,7,,20,0,20,2
2019-07-05,09:00:00,Solo daños,Choque,CL 54 CR 36,1.0,0.0,1,2019,7,,9,0,9,2
2019-07-05,11:40:00,Con heridos,Choque,CALLE 48 CR 7G,2.0,0.0,1,2019,7,,11,0,11,0
2019-07-05,11:50:00,Solo daños,Choque,CR 64B CL 96,1.0,0.0,1,2019,7,,11,0,11,2
2019-07-05,12:45:00,Solo daños,Choque,CR 67 CL 76,1.0,0.0,1,2019,7,,12,0,12,2
2019-07-06,13:05:00,Solo daños,Choque,CR 45 CL 44,1.0,0.0,1,2019,7,,13,0,13,2
2019-07-06,14:00:00,Solo daños,Choque,CL 81 CR 71,1.0,0.0,1,2019,7,,14,0,14,2
2019-07-06,14:30:00,Solo daños,Choque,PARQUEADERO PORTAL DEL PRADO PISO 3,1.0,0.0,1,2019,7,,14,0,14,2
2019-07-06,15:20:00,Solo daños,Choque,CL 30 CR 1E,1.0,0.0,1,2019,7,,15,0,15,2
2019-07-06,07:20:00,Con heridos,Choque,CR 39 CL 32,2.0,0.0,1,2019,7,,7,0,7,0
2019-07-06,20:40:00,Solo daños,Choque,CR 4B CL 86,1.0,0.0,1,2019,7,,20,0,20,2
2019-07-06,20:40:00,Solo daños,Choque,CR 53 CL 106,1.0,0.0,1,2019,7,,20,0,20,2
2019-07-06,21:10:00,Solo daños,Choque,AV CIRCUNVALAR CL 47A,1.0,0.0,1,2019,7,,21,0,21,2
2019-07-06,21:40:00,Con heridos,Choque,CL 75 CR 60,1.0,0.0,1,2019,7,,21,0,21,0
2019-07-06,10:35:00,Con heridos,Choque,CR 38 CL 47,1.0,0.0,1,2019,7,,10,0,10,0
2019-07-06,10:50:00,Solo daños,Choque,AV CIRCUNVALAR CR 13B,1.0,0.0,1,2019,7,,10,0,10,2
2019-07-06,11:08:00,Solo daños,Choque,CR 26B 74B 151,1.0,0.0,1,2019,7,,11,0,11,2
2019-07-06,23:20:00,Solo daños,Choque,CR 53 CL 75,1.0,0.0,1,2019,7,,23,0,23,2
2019-07-06,12:10:00,Solo daños,Choque,CL 30 CR 43,1.0,0.0,1,2019,7,,12,0,12,2
2019-07-06,12:10:00,Solo daños,Choque,CL 51B CR 8C,1.0,0.0,1,2019,7,,12,0,12,2
2019-07-07,15:40:00,Solo daños,Choque,AVENIDA 47 CALLE 96,1.0,0.0,1,2019,7,,15,0,15,2
2019-07-07,17:40:00,Solo daños,Choque,CR 46 CL 79,1.0,0.0,1,2019,7,,17,0,17,2
2019-07-07,11:05:00,Solo daños,Choque,CR 46 CL 73,1.0,0.0,1,2019,7,,11,0,11,2
2019-07-07,00:00:00,Solo daños,Choque,CR 38 CL 63A,1.0,0.0,1,2019,7,,0,0,0,2
2019-07-08,15:00:00,Solo daños,Choque,CL 53 CL 33,1.0,0.0,1,2019,7,,15,0,15,2
2019-07-08,16:10:00,Con heridos,Choque,CR 50 80 192,1.0,0.0,1,2019,7,,16,0,16,0
2019-07-08,16:10:00,Solo daños,Choque,CR 59 CL 77,1.0,0.0,1,2019,7,,16,0,16,2
2019-07-08,16:20:00,Solo daños,Choque,CL 30 CR 4,1.0,0.0,1,2019,7,,16,0,16,2
2019-07-08,05:50:00,Solo daños,Choque,CL 45 CR 44,1.0,0.0,1,2019,7,,5,0,5,2
2019-07-08,18:15:00,Solo daños,Choque,VIA 40 CL 77,1.0,0.0,1,2019,7,,18,0,18,2
2019-07-08,18:40:00,Solo daños,Choque,CL 30 CR 29,1.0,0.0,1,2019,7,,18,0,18,2
2019-07-08,07:40:00,Solo daños,Choque,VIA 40 CLLE 85,1.0,0.0,1,2019,7,,7,0,7,2
2019-07-08,19:55:00,Con heridos,Choque,CR 43 CL 87,1.0,0.0,1,2019,7,,19,0,19,0
2019-07-08,08:00:00,Solo daños,Choque,CL 75 41D 79,1.0,0.0,1,2019,7,,8,0,8,2
2019-07-08,20:00:00,Con heridos,Atropello,CR 45 CL 50,1.0,0.0,1,2019,7,,20,0,20,0
2019-07-08,08:30:00,Solo daños,Choque,CR 38 CL 47,1.0,0.0,1,2019,7,,8,0,8,2
2019-07-08,11:10:00,Con heridos,Choque,CL 26 CR 19,1.0,0.0,1,2019,7,,11,0,11,0
2019-07-08,12:00:00,Solo daños,Choque,AV CIRCUNVALAR CR 39,1.0,0.0,1,2019,7,,12,0,12,2
2019-07-08,12:50:00,Solo daños,Choque,CR 50 CL 80 Y 82,1.0,0.0,1,2019,7,,12,0,12,2
2019-07-09,14:40:00,Con heridos,Choque,CL 64 CR 67,1.0,0.0,1,2019,7,,14,0,14,0
2019-07-09,15:00:00,Con heridos,Choque,CL 75 26C7 22,1.0,0.0,1,2019,7,,15,0,15,0
2019-07-09,18:20:00,Con heridos,Atropello,CL 50 CR 43,1.0,0.0,1,2019,7,,18,0,18,0
2019-07-09,18:30:00,Solo daños,Choque,CR 46 CL 92,1.0,0.0,1,2019,7,,18,0,18,2
2019-07-09,07:00:00,Solo daños,Choque,CR 6B CL 33,1.0,0.0,1,2019,7,,7,0,7,2
2019-07-09,07:20:00,Solo daños,Choque,CL 19 CR 1B,1.0,0.0,1,2019,7,,7,0,7,2
2019-07-09,07:40:00,Solo daños,Choque,AV CIRCUNVALAR CR 11,1.0,0.0,1,2019,7,,7,0,7,2
2019-07-09,08:10:00,Solo daños,Choque,CL 80 CR 38,1.0,0.0,1,2019,7,,8,0,8,2
2019-07-09,20:10:00,Solo daños,Choque,CR 12 CL 24,1.0,0.0,1,2019,7,,20,0,20,2
2019-07-09,09:05:00,Solo daños,Choque,CL 45 FRENTE AL NO 1 SUR 79,1.0,0.0,1,2019,7,,9,0,9,2
2019-07-09,21:15:00,Solo daños,Choque,CR 50 69 51,1.0,0.0,1,2019,7,,21,0,21,2
2019-07-09,09:30:00,Con heridos,Choque,CL 17 CR 25,1.0,0.0,1,2019,7,,9,0,9,0
2019-07-09,09:30:00,Con heridos,Choque,CR 38 CL 81,1.0,0.0,1,2019,7,,9,0,9,0
2019-07-09,10:20:00,Solo daños,Choque,CL 72 39 56,1.0,0.0,1,2019,7,,10,0,10,2
2019-07-09,12:20:00,Con heridos,Choque,VIA 40 CR 67,1.0,0.0,1,2019,7,,12,0,12,0
2019-07-09,12:40:00,Solo daños,Choque,CL 75 CR 48,1.0,0.0,1,2019,7,,12,0,12,2
2019-07-10,13:10:00,Con heridos,Choque,CL 110 CR 38,1.0,0.0,1,2019,7,,13,0,13,0
2019-07-10,14:35:00,Solo daños,Choque,CR 59C CL 81,1.0,0.0,1,2019,7,,14,0,14,2
2019-07-10,15:15:00,Solo daños,Choque,CL 30 CR 8,1.0,0.0,1,2019,7,,15,0,15,2
2019-07-10,16:25:00,Solo daños,Choque,CL 14 CR 21,1.0,0.0,1,2019,7,,16,0,16,2
2019-07-10,16:30:00,Con heridos,Choque,CR 24 CL 47,3.0,0.0,1,2019,7,,16,0,16,0
2019-07-10,07:00:00,Solo daños,Choque,CR 42 CL 78,1.0,0.0,1,2019,7,,7,0,7,2
2019-07-10,07:10:00,Con heridos,Choque,CL 70 22D 26,7.0,0.0,1,2019,7,,7,0,7,0
2019-07-10,07:50:00,Solo daños,Choque,AV CORDIALIDAD CR 20 58,1.0,0.0,1,2019,7,,7,0,7,2
2019-07-10,08:30:00,Solo daños,Choque,CR 50 79 155,1.0,0.0,1,2019,7,,8,0,8,2
2019-07-10,21:40:00,Con heridos,Choque,CL 80 CR 5 SUR,1.0,0.0,1,2019,7,,21,0,21,0
2019-07-10,10:30:00,Con heridos,Atropello,CR 21B CL 60,1.0,0.0,1,2019,7,,10,0,10,0
2019-07-10,10:40:00,Solo daños,Choque,CL 93 CR 49C,1.0,0.0,1,2019,7,,10,0,10,2
2019-07-11,13:20:00,Con heridos,Atropello,CL 40 CR 8,1.0,0.0,1,2019,7,,13,0,13,0
2019-07-11,15:45:00,Solo daños,Choque,CL 76 38B 35,1.0,0.0,1,2019,7,,15,0,15,2
2019-07-11,16:00:00,Solo daños,Choque,CR 59 CL 64,1.0,0.0,1,2019,7,,16,0,16,2
2019-07-11,16:30:00,Solo daños,Choque,CR 42B1 CL 84C,1.0,0.0,1,2019,7,,16,0,16,2
2019-07-11,16:35:00,Solo daños,Choque,CR 59B 86 65,1.0,0.0,1,2019,7,,16,0,16,2
2019-07-11,17:40:00,Solo daños,Choque,CALLE 79 CRA 60,1.0,0.0,1,2019,7,,17,0,17,2
2019-07-11,18:03:00,Con heridos,Choque,CR 43B CL 80,1.0,0.0,1,2019,7,,18,0,18,0
2019-07-11,18:15:00,Solo daños,Choque,CR 43 44 75,1.0,0.0,1,2019,7,,18,0,18,2
2019-07-11,06:30:00,Solo daños,Choque,CALLE 30 CRA 15,1.0,0.0,1,2019,7,,6,0,6,2
2019-07-11,07:30:00,Solo daños,Choque,CR 8 5 250,1.0,0.0,1,2019,7,,7,0,7,2
2019-07-11,20:00:00,Solo daños,Choque,CLLE 17 CRA 17B,1.0,0.0,1,2019,7,,20,0,20,2
2019-07-11,08:30:00,Solo daños,Choque,CRA 50 CALLE 54,1.0,0.0,1,2019,7,,8,0,8,2
2019-07-11,11:30:00,Solo daños,Choque,CL 110 27 20,1.0,0.0,1,2019,7,,11,0,11,2
2019-07-12,16:50:00,Solo daños,Choque,VIA 40 73 50,1.0,0.0,1,2019,7,,16,0,16,2
2019-07-12,17:10:00,Solo daños,Choque,CALLE 45 CRA 29,1.0,0.0,1,2019,7,,17,0,17,2
2019-07-12,17:30:00,Con heridos,Choque,AV CORDIALIDAD KM 1 VIA GALAPA,2.0,0.0,1,2019,7,,17,0,17,0
2019-07-12,18:00:00,Solo daños,Choque,CR 45 CL 82,1.0,0.0,1,2019,7,,18,0,18,2
2019-07-12,18:34:00,Solo daños,Choque,CL 110 CR 38,1.0,0.0,1,2019,7,,18,0,18,2
2019-07-12,07:00:00,Con heridos,Choque,CR 30B CL 12,3.0,0.0,1,2019,7,,7,0,7,0
2019-07-12,07:00:00,Solo daños,Choque,CL 38 CR 21,1.0,0.0,1,2019,7,,7,0,7,2
2019-07-12,07:00:00,Solo daños,Choque,CLL 64 CRA 62,1.0,0.0,1,2019,7,,7,0,7,2
2019-07-12,08:40:00,Solo daños,Choque,CL 68 47 109,1.0,0.0,1,2019,7,,8,0,8,2
2019-07-12,09:30:00,Con heridos,Choque,CR 47 CL 60,1.0,0.0,1,2019,7,,9,0,9,0
2019-07-12,10:30:00,Solo daños,Choque,CALLE 86 CRA 64,1.0,0.0,1,2019,7,,10,0,10,2
2019-07-12,23:45:00,Solo daños,Choque,CALLE 70 CRA 53,1.0,0.0,1,2019,7,,23,0,23,2
2019-07-12,11:50:00,Solo daños,Choque,CR 54 47 73,1.0,0.0,1,2019,7,,11,0,11,2
2019-07-12,23:50:00,Solo daños,Choque,CR 43 CL 87,1.0,0.0,1,2019,7,,23,0,23,2
2019-07-12,12:30:00,Solo daños,Choque,CRA 38 CALLE 33,1.0,0.0,1,2019,7,,12,0,12,2
2019-07-12,12:50:00,Solo daños,Choque,CR 42G CL 80,1.0,0.0,1,2019,7,,12,0,12,2
